0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
845	beholde	2.a	3.a	0.3749907612800598	0	0	2	0	0	1
846	beholde	2.a	3.b	0.3803807497024536	0	0	1	0	0	1
847	beholde	3	3.a	0.16665244102478027	0	0	1	1	0	0
848	beholde	3	3.b	0.34862369298934937	0	0	0	1	0	0
849	beholde	3.a	3.b	0.28692930936813354	0	0	1	1	0	0
850	behov	1	1.a	0.4010835289955139	0	0	23	1	0	1
851	behøve	1	1.a	0.2342408299446106	0	0	7	1	0	0
852	behøve	1	2	0.20774304866790771	0	0	2	0	0	1
853	behøve	1	2.a	0.3206472396850586	0	0	6	0	0	1
854	behøve	1	3	0.18823909759521484	0	0	6	0	0	1
855	behøve	1	3.a	0.20390552282333374	0	0	2	0	0	1
856	behøve	1	3.b	0.24622130393981934	0	0	3	0	0	1
857	behøve	1.a	2	0.2978250980377197	0	0	9	0	0	1
858	behøve	1.a	2.a	0.4103218913078308	0	0	13	0	0	1
859	behøve	1.a	3	0.19505155086517334	0	0	13	0	0	1
860	behøve	1.a	3.a	0.16713553667068481	0	0	9	0	0	1
861	behøve	1.a	3.b	0.27419137954711914	0	0	10	0	0	1
862	behøve	2	2.a	0.31291115283966064	0	0	4	1	0	0
863	behøve	2	3	0.23487740755081177	0	0	4	0	0	1
864	behøve	2	3.a	0.2230016589164734	0	0	0	0	0	1
865	behøve	2	3.b	0.27284735441207886	0	0	1	0	0	1
866	behøve	2.a	3	0.3277515172958374	0	0	0	0	0	1
867	behøve	2.a	3.a	0.36417943239212036	0	0	4	0	0	1
868	behøve	2.a	3.b	0.32931774854660034	0	0	3	0	0	1
869	behøve	3	3.a	0.11627697944641113	0	0	4	1	0	0
870	behøve	3	3.b	0.13957995176315308	0	0	3	1	0	0
871	behøve	3.a	3.b	0.12130630016326904	0	0	1	1	0	0
872	bekendt	1	1.a	0.3392726182937622	0	0	4	1	0	0
873	bekendt	1	1.b	0.24335801601409912	0	0	4	1	0	0
874	bekendt	1.a	1.b	0.1972280740737915	0	0	0	1	0	0
875	bekendtskab	1	1.a	0.23164582252502441	0	0	2	1	0	0
876	bekendtskab	1	2	0.36241209506988525	0	0	1	0	0	1
877	bekendtskab	1	2.a	0.34417957067489624	0	0	1	0	0	1
878	bekendtskab	1.a	2	0.30389684438705444	0	0	1	0	0	1
879	bekendtskab	1.a	2.a	0.33067572116851807	0	0	1	0	0	1
880	bekendtskab	2	2.a	0.16889023780822754	0	0	0	1	0	0
881	bekrige	1	1.a	0.35197877883911133	0	0	0	1	0	1
882	bekrige	1	2	0.31705260276794434	0	0	1	0	0	1
883	bekrige	1.a	2	0.2712253928184509	0	0	1	0	0	1
884	bekvem	1	1.a	0.32470130920410156	0	0	5	1	0	0
885	belønning	1	1.a	0.29208797216415405	0	0	1	1	0	1
886	bemærke	1	2	0.17385071516036987	1	0	5	0	0	1
887	bemærkning	1	1.a	0.340994656085968	0	0	11	1	0	1
888	ben	1	2	0.2773071527481079	0	0	35	0	0	1
889	ben	1	3	0.33354049921035767	3	0	35	0	0	1
890	ben	1	3.a	0.40826690196990967	1	0	37	0	0	1
891	ben	2	3	0.24392765760421753	0	0	0	0	0	1
892	ben	2	3.a	0.3325433135032654	0	0	2	0	0	1
893	ben	3	3.a	0.3170449733734131	1	0	2	1	0	0
894	berede	1	1.a	0.19616204500198364	0	0	1	1	0	0
895	berede	1	2	0.26655763387680054	0	0	3	0	0	1
896	berede	1.a	2	0.3021767735481262	0	0	4	0	0	1
897	beredskab	1	2	0.2159038782119751	1	0	6	0	0	1
898	beredskab	1	2.a	0.3858398199081421	0	0	1	0	0	1
899	beredskab	2	2.a	0.23527860641479492	0	0	7	1	0	1
900	beregning	1	2	0.34321850538253784	4	2	7	0	0	1
901	beregning	1	2.a	0.36866629123687744	4	1	5	0	0	1
902	beregning	2	2.a	0.3423912525177002	4	1	2	1	0	1
903	beretning	1	2	0.3478544354438782	3	0	5	0	0	1
904	berøre	1	1.a	0.37661057710647583	0	0	6	1	1	1
905	berøre	1	1.b	0.36642277240753174	2	0	6	1	1	1
906	berøre	1	2	0.3286583423614502	0	0	0	0	0	1
907	berøre	1.a	1.b	0.3330487012863159	0	0	0	1	2	1
908	berøre	1.a	2	0.4081968069076538	1	0	6	0	1	1
909	berøre	1.b	2	0.39041435718536377	0	0	6	0	1	1
910	berøring	1	1.a	0.24074786901474	0	0	3	1	1	1
911	besidde	1	1.a	0.33500802516937256	0	0	1	1	0	1
912	besidde	1	1.b	0.41683506965637207	0	0	1	1	0	1
913	besidde	1	1.c	0.5206782519817352	1	0	3	1	0	1
914	besidde	1.a	1.b	0.427013099193573	0	0	0	1	0	1
915	besidde	1.a	1.c	0.5162636935710907	0	0	2	1	0	0
916	besidde	1.b	1.c	0.6236709952354431	0	0	2	1	0	1
917	besiddelse	1	2	0.45344555377960205	0	0	1	0	0	1
918	besiddelse	1	3	0.46355146169662476	0	0	0	0	0	1
919	besiddelse	2	3	0.36045461893081665	0	0	1	0	0	1
920	besked	1	1.a	0.385780394077301	0	0	3	1	0	1
921	beskidt	1	1.a	0.2657458782196045	0	0	2	1	0	0
922	beskidt	1	1.b	0.4797755479812622	0	0	4	1	1	1
923	beskidt	1.a	1.b	0.4035245180130005	0	0	6	1	1	1
924	beskrive	1	1.a	0.3846771717071533	0	0	17	1	0	1
925	beskrive	1	2	0.37508732080459595	2	0	14	0	0	1
926	beskrive	1.a	2	0.45636749267578125	0	0	3	0	0	1
927	beskytte	1	1.a	0.3609379529953003	1	1	5	1	0	1
928	beskyttelse	1	1.a	0.4434084892272949	0	0	31	1	0	1
929	bestand	1	2	0.17380106449127197	1	0	5	0	0	1
930	bestemme	1	1.a	0.3238675594329834	0	0	1	1	0	1
931	bestemme	1	1.b	0.32422906160354614	0	0	1	1	0	1
932	bestemme	1	2	0.3877301812171936	3	0	1	0	0	1
933	bestemme	1.a	1.b	0.29260778427124023	0	0	0	1	0	1
934	bestemme	1.a	2	0.3164789080619812	0	0	0	0	0	1
935	bestemme	1.b	2	0.36336612701416016	0	0	0	0	0	1
936	bestemmelse	1.a	2	0.381677508354187	1	0	9	0	0	1
937	bestemt	1	2	0.45087337493896484	0	0	2	0	0	1
938	bestemt	1	3	0.4304633140563965	1	0	0	0	0	1
939	bestemt	1	4	0.45398539304733276	0	0	3	0	0	1
940	bestemt	1	4.a	0.45841604471206665	0	0	6	0	0	1
941	bestemt	2	3	0.43039923906326294	0	0	2	0	0	0
942	bestemt	2	4	0.49642473459243774	0	0	5	0	0	1
943	bestemt	2	4.a	0.3879864811897278	0	0	8	0	0	1
944	bestemt	3	4	0.56573486328125	0	0	3	0	0	1
945	bestemt	3	4.a	0.28206318616867065	0	0	6	0	0	1
946	bestemt	4	4.a	0.4979199767112732	0	0	3	1	0	0
947	bestilling	1	1.a	0.26079463958740234	4	0	1	1	0	0
948	bestride	1	2	0.47043395042419434	0	0	4	0	0	1
949	bestå	1	1.a	0.41546112298965454	0	0	2	1	0	0
950	bestå	1	2	0.462458074092865	2	0	1	0	0	1
951	bestå	1	2.a	0.38547295331954956	2	0	2	0	0	1
952	bestå	1	3	0.41864216327667236	0	0	1	0	0	1
953	bestå	1.a	2	0.24749112129211426	0	0	1	0	0	1
954	bestå	1.a	2.a	0.14177852869033813	0	0	4	0	0	1
955	bestå	1.a	3	0.3895173668861389	0	0	1	0	0	1
956	bestå	2	2.a	0.22299939393997192	2	0	3	1	0	0
957	bestå	2	3	0.41572654247283936	0	0	0	0	0	1
958	bestå	2.a	3	0.3592844605445862	0	0	3	0	0	1
959	besætning	1	2	0.5103816092014313	2	0	0	0	0	1
960	besætning	1	3	0.4241786003112793	3	0	0	0	0	1
961	besætning	2	3	0.5294160544872284	2	0	0	0	0	1
962	besættelse	1	1.a	0.3838598132133484	0	0	7	1	0	0
963	besættelse	1	2	0.39702320098876953	0	0	6	0	0	1
964	besættelse	1	2.a	0.3717050552368164	0	0	7	0	1	1
965	besættelse	1	3	0.3380059599876404	0	0	4	0	0	1
966	besættelse	1.a	2	0.3398256301879883	0	0	1	0	0	1
967	besættelse	1.a	2.a	0.39671432971954346	0	0	0	0	1	1
968	besættelse	1.a	3	0.35813313722610474	0	0	3	0	0	1
969	besættelse	2	2.a	0.2703556418418884	0	0	1	1	1	1
970	besættelse	2	3	0.3144206404685974	0	0	2	0	0	1
971	besættelse	2.a	3	0.3441007137298584	0	0	3	0	1	1
972	besøg	1	2	0.2243453860282898	4	1	15	0	0	0
973	besøge	1	2	0.29641932249069214	2	1	8	0	0	0
974	betale	1	1.a	0.36687934398651123	0	0	6	1	0	0
975	betale	1	1.b	0.35343480110168457	0	0	0	1	1	1
976	betale	1	2	0.3733736276626587	0	0	5	0	0	0
977	betale	1.a	1.b	0.42167437076568604	0	0	6	1	1	1
978	betale	1.a	2	0.3813728094100952	0	0	11	0	0	0
979	betale	1.b	2	0.44791191816329956	0	0	5	0	1	1
980	betaling	1	2	0.2299012541770935	0	0	5	0	0	1
981	betingelse	1	1.a	0.2627277374267578	0	0	5	1	0	1
982	betingelse	1	2	0.22556442022323608	1	0	1	0	0	1
983	betingelse	1.a	2	0.24625331163406372	0	0	4	0	0	1
984	betragte	1	1.a	0.3675927519798279	3	0	3	1	1	1
985	betyde	1	1.a	0.12647205591201782	0	0	2	1	0	0
986	betyde	1	2	0.3200033903121948	1	0	2	0	0	0
987	betyde	1	3	0.3141024708747864	0	0	5	0	0	1
988	betyde	1.a	2	0.3137364983558655	0	0	0	0	0	0
989	betyde	1.a	3	0.36762291193008423	0	0	3	0	0	1
990	betyde	2	3	0.48981189727783203	0	0	3	0	0	1
991	betydning	1	2	0.3717413544654846	2	0	7	0	0	1
992	betænke	1	2	0.24283164739608765	2	0	1	0	0	1
993	beundre	1	1.a	0.3924252390861511	0	1	0	1	0	0
994	bevare	1	2	0.3275637626647949	0	0	2	0	0	1
995	bevarelse	1	2	0.2754497528076172	4	0	1	0	0	1
996	bevidst	1	1.a	0.2082374095916748	0	0	11	1	0	0
997	bevidst	1	2	0.3341182470321655	2	0	3	0	0	1
998	bevidst	1.a	2	0.3482760190963745	0	0	8	0	0	1
999	bevidsthed	1	1.a	0.2505602240562439	0	0	1	1	0	1
1000	bevidsthed	1	2	0.3484118580818176	2	0	5	0	0	1
1001	bevidsthed	1.a	2	0.4009309411048889	0	0	6	0	0	1
1002	bevilling	1	2	0.2812614440917969	1	0	1	0	0	1
1003	bevilling	1	3	0.30324995517730713	0	0	2	0	0	1
1004	bevilling	2	3	0.43131810426712036	0	0	1	0	0	1
1005	bevis	1	1.a	0.20848000049591064	0	0	16	1	0	0
1006	bevis	1	2	0.3060600161552429	0	0	14	0	0	1
1007	bevis	1.a	2	0.3448230028152466	0	0	2	0	0	1
1008	bevise	1	1.a	0.3342955708503723	0	0	14	1	0	0
1009	bevogte	1	1.a	0.14646506309509277	2	1	6	1	0	0
1010	bevogte	1	1.b	0.09824681282043457	3	1	6	1	0	0
1011	bevogte	1.a	1.b	0.08566755056381226	2	1	0	1	0	0
1012	bevæge	1	1.a	0.12127882242202759	2	0	7	1	1	1
1013	bevæge	1	2	0.3914593458175659	0	0	4	0	0	1
1014	bevæge	1	3	0.30741405487060547	2	0	6	0	0	1
1015	bevæge	1.a	2	0.40964287519454956	2	0	3	0	1	1
1016	bevæge	1.a	3	0.29855436086654663	0	0	1	0	1	1
1017	bevæge	2	3	0.3592773675918579	0	1	2	0	0	1
1018	bevægelig	1	1.a	0.21274840831756592	2	0	2	1	1	1
1019	bevægelig	1	2	0.22782063484191895	2	0	1	0	0	1
1020	bevægelig	1	3	0.5392149984836578	0	0	1	0	0	1
1021	bevægelig	1.a	2	0.35879379510879517	2	0	1	0	1	1
1022	bevægelig	1.a	3	0.5542588233947754	0	0	1	0	1	1
1023	bevægelig	2	3	0.4923917055130005	0	0	0	0	0	1
1024	bevægelse	1	1.a	0.2972012758255005	2	2	9	1	0	0
1025	bevægelse	1	1.b	0.24895578622817993	1	1	10	1	1	1
1026	bevægelse	1	2	0.46324747800827026	0	0	8	0	0	1
1027	bevægelse	1	3	0.4420499801635742	1	0	12	0	0	1
1028	bevægelse	1.a	1.b	0.3158949017524719	1	1	1	1	1	1
1029	bevægelse	1.a	2	0.4071182608604431	0	0	1	0	0	1
1030	bevægelse	1.a	3	0.4621617794036865	0	0	3	0	0	1
1031	bevægelse	1.b	2	0.37988919019699097	3	0	2	0	1	1
1032	bevægelse	1.b	3	0.3623005747795105	1	0	2	0	1	1
1033	bevægelse	2	3	0.4338642358779907	1	0	4	0	0	1
1034	bibliotek	1	1.a	0.3483520746231079	1	0	7	1	0	1
1035	bibliotek	1	1.b	0.30342531204223633	1	0	7	1	0	1
1036	bibliotek	1.a	1.b	0.27077531814575195	1	0	0	1	0	1
1037	bide	1	1.a	0.12865102291107178	1	1	11	1	0	0
1038	bide	1	1.d	0.40636110305786133	1	0	10	1	1	1
1039	bide	1.a	1.d	0.41126346588134766	0	0	1	1	1	1
1040	bidrag	1	1.a	0.3300696015357971	0	0	6	1	0	0
1041	bidrag	1	2	0.32313114404678345	0	0	6	0	0	1
1042	bidrag	1	2.a	0.3847343325614929	0	0	8	0	0	1
1043	bidrag	1	2.b	0.5187271237373352	0	0	11	0	0	1
1044	bidrag	1.a	2	0.3897591829299927	1	0	0	0	0	1
1045	bidrag	1.a	2.a	0.42598557472229004	1	0	2	0	0	1
1046	bidrag	1.a	2.b	0.555715411901474	0	0	5	0	0	1
1047	bidrag	2	2.a	0.23812103271484375	2	0	2	1	0	0
1048	bidrag	2	2.b	0.4963969588279724	0	0	5	1	0	0
1049	bidrag	2.a	2.b	0.4154784083366394	0	0	3	1	0	0
1050	bilag	1	1.a	0.31106066703796387	0	0	5	1	0	0
1051	billede	1	1.a	0.37346476316452026	1	0	11	1	0	0
1052	billede	1	1.b	0.40601807832717896	0	0	6	1	1	1
1053	billede	1	1.c	0.4013749957084656	0	0	1	1	1	1
1054	billede	1	2	0.3095960021018982	0	0	4	0	0	1
1055	billede	1	2.a	0.2287237048149109	0	0	7	0	0	1
1056	billede	1.a	1.b	0.37459325790405273	0	0	5	1	1	1
1057	billede	1.a	1.c	0.46131807565689087	0	0	10	1	1	1
1058	billede	1.a	2	0.37949007749557495	0	0	7	0	0	1
1059	billede	1.a	2.a	0.3850083351135254	0	0	4	0	0	1
1060	billede	1.b	1.c	0.45394450426101685	0	0	5	1	2	1
1061	billede	1.b	2	0.36894357204437256	0	0	2	0	1	1
1062	billede	1.b	2.a	0.3495800495147705	0	0	1	0	1	1
1063	billede	1.c	2	0.3680607080459595	0	0	3	0	1	0
1064	billede	1.c	2.a	0.3963332772254944	0	0	6	0	1	0
1065	billede	2	2.a	0.23167121410369873	0	0	3	1	0	0
1066	billet	1	1.a	0.42186111211776733	0	0	6	1	1	1
1067	billig	1	1.a	0.3412492275238037	1	0	18	1	0	0
1068	billig	1	1.b	0.29898685216903687	0	0	17	1	1	1
1069	billig	1.a	1.b	0.35919272899627686	0	0	1	1	1	1
1070	bind	1	2	0.2635505795478821	3	0	4	0	0	0
1071	bind	1	3	0.2041831612586975	3	0	3	0	0	1
1072	bind	1	4	0.3524091839790344	2	0	2	0	0	1
1073	bind	1	4.a	0.5191237926483154	2	0	4	0	0	1
1074	bind	1	5	0.3812705874443054	2	0	3	0	0	1
1075	bind	2	3	0.3461909294128418	2	0	1	0	0	1
1076	bind	2	4	0.4771728515625	2	0	2	0	0	1
1077	bind	2	4.a	0.5448533594608307	2	0	0	0	0	1
1078	bind	2	5	0.4448812007904053	2	0	1	0	0	1
1079	bind	3	4	0.3402818441390991	2	0	1	0	0	1
1080	bind	3	4.a	0.46306538581848145	2	0	1	0	0	1
1081	bind	3	5	0.343295156955719	2	0	0	0	0	1
1082	bind	4	4.a	0.4994320273399353	2	0	2	1	0	0
1083	bind	4	5	0.20217013359069824	2	0	1	0	0	1
1084	bind	4.a	5	0.4187043309211731	2	0	1	0	0	1
1085	binde	1	1.a	0.1065627932548523	1	1	2	1	0	0
1086	binde	1	2	0.4114064574241638	1	0	10	0	0	1
1087	binde	1	3	0.384341299533844	1	0	4	0	0	1
1088	binde	1	4	0.39688289165496826	0	0	6	0	0	1
1089	binde	1	4.a	0.4473657011985779	0	1	4	0	0	1
1090	binde	1.a	2	0.44047850370407104	2	0	8	0	0	1
1091	binde	1.a	3	0.4109570384025574	2	0	6	0	0	1
1092	binde	1.a	4	0.3908594250679016	1	0	8	0	0	1
1093	binde	1.a	4.a	0.4307318925857544	0	1	6	0	0	1
1094	binde	2	3	0.1294013261795044	3	0	14	0	0	0
1095	binde	2	4	0.337621808052063	1	0	16	0	0	0
1096	binde	2	4.a	0.2601451873779297	0	0	14	0	0	0
1097	binde	3	4	0.3625958561897278	1	0	2	0	0	0
1098	binde	3	4.a	0.32799023389816284	0	0	0	0	0	0
1099	binde	4	4.a	0.3520696759223938	0	0	2	1	0	0
1100	bitter	1	2	0.3580772876739502	1	0	7	0	0	1
1101	bitter	1	2.a	0.4164407253265381	0	0	1	0	0	1
1102	bitter	1	2.b	0.2955321669578552	0	0	6	0	0	1
1103	bitter	2	2.a	0.24137777090072632	0	0	6	1	0	0
1104	bitter	2	2.b	0.2725145220756531	0	0	1	1	0	0
1105	bitter	2.a	2.b	0.38396501541137695	0	0	5	1	0	0
1106	bjerg	1	1.a	0.3753068447113037	1	0	17	1	1	1
1107	bjælke	1	1.a	0.33071041107177734	0	0	1	1	0	1
1108	bjælke	1	1.b	0.2914698123931885	0	0	3	1	0	1
1109	bjælke	1.a	1.b	0.3103445768356323	0	0	2	1	0	1
1110	blad	1	1.a	0.2635672688484192	3	0	10	1	0	0
1111	blad	1	2	0.5580580830574036	1	0	4	0	0	1
1112	blad	1	2.a	0.5182702541351318	1	0	13	0	0	1
1113	blad	1	3	0.3970789313316345	2	0	11	0	0	1
1114	blad	1	4	0.30941516160964966	2	0	13	0	0	1
1115	blad	1	5	0.30791133642196655	1	0	12	0	0	1
1116	blad	1.a	2	0.4048283100128174	1	0	6	0	0	1
1117	blad	1.a	2.a	0.34183746576309204	1	0	3	0	0	1
1118	blad	1.a	3	0.32528501749038696	2	0	1	0	0	1
1119	blad	1.a	4	0.3131723403930664	2	0	3	0	0	1
1120	blad	1.a	5	0.3922994136810303	1	0	2	0	0	1
1121	blad	2	2.a	0.2571219205856323	1	0	9	1	0	1
1122	blad	2	3	0.3358447551727295	3	0	7	0	0	1
1123	blad	2	4	0.4864485263824463	2	0	9	0	0	1
1124	blad	2	5	0.466765820980072	2	0	8	0	0	1
1125	blad	2.a	3	0.41657721996307373	1	0	2	0	0	1
1126	blad	2.a	4	0.4485585689544678	1	0	0	0	0	1
1127	blad	2.a	5	0.46052980422973633	1	0	1	0	0	1
1128	blad	3	4	0.39870381355285645	3	0	2	0	0	1
1129	blad	3	5	0.3791089653968811	2	0	1	0	0	1
1130	blad	4	5	0.3465769290924072	2	0	1	0	0	1
1131	blande	1	1.a	0.08840614557266235	0	1	11	1	0	0
1132	blande	1	1.b	0.1496657133102417	4	0	7	1	0	0
1133	blande	1	1.c	0.3406450152397156	0	0	11	1	0	1
1134	blande	1	1.d	0.2898597717285156	0	0	10	1	0	0
1135	blande	1	1.e	0.36964160203933716	4	0	10	1	0	0
1136	blande	1.a	1.b	0.12411785125732422	0	0	4	1	0	0
1137	blande	1.a	1.c	0.35066014528274536	0	0	0	1	0	1
1138	blande	1.a	1.d	0.31213074922561646	0	0	1	1	0	0
1139	blande	1.a	1.e	0.395521879196167	0	0	1	1	0	0
1140	blande	1.b	1.c	0.28109097480773926	0	0	4	1	0	1
1141	blande	1.b	1.d	0.257220983505249	0	0	3	1	0	0
1142	blande	1.b	1.e	0.353335440158844	4	0	3	1	0	0
1143	blande	1.c	1.d	0.26082879304885864	0	0	1	1	0	1
1144	blande	1.c	1.e	0.3283165693283081	0	0	1	1	0	1
1145	blande	1.d	1.e	0.39899396896362305	0	0	0	1	0	0
1146	blanding	1	2	0.46912306547164917	0	0	14	0	0	1
1147	blank	1	1.a	0.4174242615699768	0	0	3	1	0	0
1148	blank	1	2	0.5055202543735504	0	0	1	0	0	1
1149	blank	1	3	0.46102142333984375	0	0	3	0	0	1
1150	blank	1	4	0.5478544235229492	0	0	0	0	0	1
1151	blank	1.a	2	0.4800344705581665	0	0	2	0	0	1
1152	blank	1.a	3	0.4405212998390198	0	0	0	0	0	1
1153	blank	1.a	4	0.5455574989318848	0	0	3	0	0	1
1154	blank	2	3	0.346652626991272	0	0	2	0	0	1
1155	blank	2	4	0.3489457964897156	1	0	1	0	0	1
1156	blank	3	4	0.33049553632736206	0	0	3	0	0	1
1157	blik	1	2	0.40619510412216187	0	1	19	0	0	0
1158	blik	1	3	0.4259825348854065	0	0	1	0	0	1
1159	blik	1	4	0.4636716842651367	0	0	15	0	0	1
1160	blik	1	4.a	0.42907440662384033	0	0	17	0	0	1
1161	blik	2	3	0.3961747884750366	0	0	18	0	0	1
1162	blik	2	4	0.3937761187553406	0	0	4	0	0	1
1163	blik	2	4.a	0.4555928707122803	0	0	2	0	0	1
1164	blik	3	4	0.3783058524131775	0	0	14	0	0	1
1165	blik	3	4.a	0.32571083307266235	0	0	16	0	0	1
1166	blik	4	4.a	0.3989000916481018	0	0	2	1	0	0
1167	blind	1	1.a	0.39579200744628906	1	0	17	1	1	1
1168	blind	1	1.b	0.39790332317352295	0	0	16	1	1	1
1169	blind	1	2	0.41433238983154297	0	0	16	0	0	1
1170	blind	1	3	0.22246456146240234	0	0	18	0	0	1
1171	blind	1	3.a	0.3141501545906067	0	0	17	0	0	1
1172	blind	1.a	1.b	0.254131019115448	0	0	1	1	2	1
1173	blind	1.a	2	0.4161481261253357	0	0	1	0	1	1
1174	blind	1.a	3	0.45648324489593506	0	0	1	0	1	1
1175	blind	1.a	3.a	0.38728493452072144	0	0	0	0	1	1
1176	blind	1.b	2	0.31820499897003174	0	0	0	0	1	1
1177	blind	1.b	3	0.3491094708442688	0	0	2	0	1	1
1178	blind	1.b	3.a	0.3309240937232971	0	0	1	0	1	1
1179	blind	2	3	0.37556958198547363	0	0	2	0	0	1
1180	blind	2	3.a	0.35039806365966797	0	0	1	0	0	1
1181	blind	3	3.a	0.27295005321502686	0	0	1	1	0	0
1182	blinke	1	1.a	0.3990665674209595	0	0	5	1	0	0
1183	blinke	1	2	0.4844445586204529	0	0	3	0	0	1
1184	blinke	1	2.a	0.4632735848426819	0	0	2	0	0	1
1185	blinke	1.a	2	0.4535365700721741	0	0	2	0	0	1
1186	blinke	1.a	2.a	0.204015851020813	4	1	3	0	0	1
1187	blinke	2	2.a	0.3583037257194519	0	0	1	1	0	0
1188	blitz	1	1.a	0.31676697731018066	0	0	0	1	0	0
1189	blive	1	1.a	0.30924534797668457	0	0	1	1	0	0
1190	blive	1	2	0.5348324477672577	0	0	30	0	0	0
1191	blive	1	2.a	0.48502177000045776	0	0	5	0	0	0
1192	blive	1	2.b	0.5035398304462433	0	0	2	0	0	0
1193	blive	1	3	0.4661450982093811	0	0	13	0	0	0
1194	blive	1	3.a	0.5386815369129181	0	0	12	0	0	0
1195	blive	1	3.b	0.4755319356918335	0	0	0	0	0	0
1196	blive	1	4	0.4979299306869507	0	0	6	0	0	0
1197	blive	1	4.a	0.48938578367233276	0	0	8	0	0	0
1198	blive	1	5	0.616533488035202	0	0	2	0	0	0
1199	blive	1.a	2	0.5399022996425629	0	0	29	0	0	0
1200	blive	1.a	2.a	0.44419801235198975	0	0	4	0	0	0
1201	blive	1.a	2.b	0.498237669467926	0	0	1	0	0	0
1202	blive	1.a	3	0.39202338457107544	0	0	12	0	0	0
1203	blive	1.a	3.a	0.5404119491577148	0	0	11	0	0	0
1204	blive	1.a	3.b	0.47344982624053955	0	0	1	0	0	0
1205	blive	1.a	4	0.518456369638443	0	0	5	0	0	0
1206	blive	1.a	4.a	0.5359469056129456	0	0	7	0	0	0
1207	blive	1.a	5	0.5727272629737854	0	0	1	0	0	0
1208	blive	2	2.a	0.4074680209159851	0	0	25	1	0	0
1209	blive	2	2.b	0.383433997631073	1	0	28	1	0	0
1210	blive	2	3	0.4414336681365967	1	0	17	0	0	0
1211	blive	2	3.a	0.40659087896347046	0	0	18	0	0	0
1212	blive	2	3.b	0.328058660030365	1	0	30	0	0	0
1213	blive	2	4	0.38278353214263916	0	0	24	0	0	0
1214	blive	2	4.a	0.23426026105880737	0	0	22	0	0	0
1215	blive	2	5	0.564037024974823	1	0	28	0	0	0
1216	blive	2.a	2.b	0.4248015880584717	0	0	3	1	0	0
1217	blive	2.a	3	0.2752684950828552	0	0	8	0	0	0
1218	blive	2.a	3.a	0.43484818935394287	0	0	7	0	0	0
1219	blive	2.a	3.b	0.40074801445007324	0	0	5	0	0	0
1220	blive	2.a	4	0.36679893732070923	0	0	1	0	0	0
1221	blive	2.a	4.a	0.38728612661361694	0	0	3	0	0	0
1222	blive	2.a	5	0.5189543962478638	0	0	3	0	0	0
1223	blive	2.b	3	0.5052449405193329	1	0	11	0	0	0
1224	blive	2.b	3.a	0.4756213426589966	0	0	10	0	0	0
1225	blive	2.b	3.b	0.1391201615333557	1	0	2	0	0	0
1226	blive	2.b	4	0.4665479063987732	0	0	4	0	0	0
1227	blive	2.b	4.a	0.34946662187576294	0	0	6	0	0	0
1228	blive	2.b	5	0.5980269312858582	1	0	0	0	0	0
1229	blive	3	3.a	0.5015009045600891	0	0	1	1	0	0
1230	blive	3	3.b	0.4498957395553589	1	0	13	1	0	0
1231	blive	3	4	0.4546475410461426	0	0	7	0	0	0
1232	blive	3	4.a	0.4643198847770691	0	0	5	0	0	0
1233	blive	3	5	0.51260706782341	1	0	11	0	0	0
1234	blive	3.a	3.b	0.4115203619003296	0	0	12	1	0	0
1235	blive	3.a	4	0.4307429790496826	0	0	6	0	0	0
1236	blive	3.a	4.a	0.40588051080703735	0	0	4	0	0	0
1237	blive	3.a	5	0.5284046232700348	0	0	10	0	0	0
1238	blive	3.b	4	0.37390393018722534	0	0	6	0	0	0
1239	blive	3.b	4.a	0.2667732834815979	0	0	8	0	0	0
1240	blive	3.b	5	0.5727682113647461	1	0	2	0	0	0
1241	blive	4	4.a	0.1086168885231018	0	0	2	1	0	0
1242	blive	4	5	0.5209422409534454	0	0	4	0	0	0
1243	blive	4.a	5	0.5645473003387451	0	0	6	0	0	0
1244	blodig	1	1.a	0.06880933046340942	0	0	6	1	0	0
1245	blodig	1	2	0.4072086215019226	0	0	7	0	0	1
1246	blodig	1	2.a	0.42988061904907227	0	0	6	0	0	1
1247	blodig	1	2.b	0.4078606963157654	0	0	7	0	0	1
1248	blodig	1	3	0.298720121383667	0	0	4	0	0	1
1249	blodig	1.a	2	0.3936268091201782	0	0	1	0	0	1
1250	blodig	1.a	2.a	0.43146854639053345	0	0	0	0	0	1
1251	blodig	1.a	2.b	0.40967118740081787	0	0	1	0	0	1
1252	blodig	1.a	3	0.2803700566291809	0	0	2	0	0	1
1253	blodig	2	2.a	0.15658098459243774	0	0	1	1	0	0
1254	blodig	2	2.b	0.1508083939552307	0	0	0	1	0	0
1255	blodig	2	3	0.37462836503982544	0	0	3	0	0	1
1256	blodig	2.a	2.b	0.08371448516845703	0	0	1	1	0	0
1257	blodig	2.a	3	0.46144765615463257	0	0	2	0	0	1
1258	blodig	2.b	3	0.44491803646087646	0	0	3	0	0	1
1259	blok	1	1.a	0.3273763656616211	1	0	1	1	0	0
1260	blok	1	2	0.5613059401512146	1	0	1	0	0	1
1261	blok	1	2.a	0.4478524327278137	0	0	1	0	0	1
1262	blok	1	3	0.3701127767562866	1	0	2	0	0	1
1263	blok	1	4	0.4583659768104553	1	0	2	0	0	1
1264	blok	1	4.a	0.4604685306549072	1	0	1	0	0	1
