	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
120	akt	1	3	0.7674655467271805	4	0	3	0	0	1
121	akt	1	3.a	0.6036862432956696	3	0	3	0	0	1
122	akt	1.a	2	0.8098167330026627	0	0	2	0	1	1
123	akt	1.a	3	0.6575215756893158	0	0	1	0	1	1
124	akt	1.a	3.a	0.6775596141815186	0	0	1	0	1	1
125	akt	2	3	0.7435808479785919	0	0	1	0	0	1
126	akt	2	3.a	0.6735024154186249	0	0	1	0	0	1
127	akt	3	3.a	0.6348811686038971	2	0	0	1	0	1
128	aktiv	1	1.a	0.37330979108810425	0	0	12	1	0	0
129	aktiv	1	1.b	0.3480091094970703	0	0	1	1	0	0
130	aktiv	1	1.c	0.442004919052124	0	0	9	1	0	1
131	aktiv	1.a	1.b	0.5015162825584412	0	0	11	1	0	0
132	aktiv	1.a	1.c	0.5170603692531586	0	0	3	1	0	1
133	aktiv	1.b	1.c	0.3686290383338928	0	0	8	1	0	1
134	aktivitet	1	2	0.24882793426513672	2	0	4	0	0	0
135	aktivitet	1	3	0.4465240240097046	2	0	4	0	0	1
136	aktivitet	2	3	0.4284685254096985	1	0	8	0	0	1
137	akut	1	1.a	0.335162878036499	0	0	7	1	0	0
138	akvarium	1	1.a	0.4452705383300781	1	0	1	1	0	1
139	alarm	1	1.a	0.5636692941188812	0	0	0	1	0	0
140	alarm	1	2	0.4751088619232178	0	0	5	0	0	1
141	alarm	1	2.a	0.6035489439964294	0	0	0	0	1	1
142	alarm	1.a	2	0.6618919372558594	0	0	5	0	0	1
143	alarm	1.a	2.a	0.4526452422142029	0	0	0	0	1	1
144	alarm	2	2.a	0.6651011407375336	0	0	5	1	1	1
145	album	1	2	0.5011619031429291	1	0	8	0	0	1
146	album	1	3	0.5808747708797455	0	0	1	0	0	0
147	album	2	3	0.47455084323883057	0	0	7	0	0	1
148	alder	1	1.a	0.47220349311828613	2	0	16	1	0	0
149	alder	1	1.b	0.29267066717147827	0	0	13	1	0	0
150	alder	1	2	0.23441064357757568	2	0	20	0	0	1
151	alder	1.a	1.b	0.475624144077301	0	0	3	1	0	0
152	alder	1.a	2	0.4432462453842163	2	0	4	0	0	1
153	alder	1.b	2	0.33917880058288574	0	0	7	0	0	1
154	alderdom	1	1.a	0.6218246519565582	0	0	5	1	0	0
155	alene	1	1.a	0.4554879069328308	0	0	15	1	0	0
156	alkohol	1	2	0.23976874351501465	2	0	2	0	0	1
157	alkoholfri	1	2	0.3771560788154602	0	0	1	0	0	0
158	alt	1	2	0.31234991550445557	0	0	1	0	0	1
159	alter	1	1.a	0.5834275186061859	0	0	0	1	1	0
160	alter	1	2	0.5502061247825623	2	0	0	0	0	1
161	alter	1.a	2	0.3794006109237671	0	0	0	0	1	1
162	aluminium	1	1.a	0.4829791784286499	1	0	1	1	0	1
163	alvor	1	2	0.21869981288909912	2	0	2	0	0	1
164	alvorlig	1	1.a	0.3497246503829956	1	0	17	1	0	1
165	alvorlig	1	2	0.3731801509857178	1	0	17	0	0	1
166	alvorlig	1	3	0.41095417737960815	0	0	14	0	0	1
167	alvorlig	1.a	2	0.41015756130218506	1	0	0	0	0	1
168	alvorlig	1.a	3	0.5092857480049133	0	0	3	0	0	1
169	alvorlig	2	3	0.39675021171569824	0	0	3	0	0	0
170	amatør	1	2	0.35222798585891724	2	0	1	0	0	1
171	ambassade	1	1.a	0.6476388871669769	1	0	2	1	0	1
172	ambitiøs	1	1.a	0.4121473431587219	0	0	3	1	0	0
173	amputere	1	1.a	0.6792346239089966	2	0	3	1	1	1
174	analyse	1	2	0.422734797000885	2	0	11	0	0	1
175	anbefale	1	1.a	0.5233070254325867	0	1	4	1	0	0
176	anbefaling	1	2	0.3109052777290344	2	0	4	0	0	1
177	anbringe	1	1.a	0.5399502515792847	1	0	4	1	0	1
178	anbringe	1	1.b	0.44350385665893555	0	0	1	1	1	1
179	anbringe	1	2	0.3914344906806946	4	0	1	0	0	1
180	anbringe	1.a	1.b	0.6106057465076447	0	0	5	1	1	1
181	anbringe	1.a	2	0.3871679902076721	1	0	5	0	0	1
182	anbringe	1.b	2	0.43726271390914917	0	0	0	0	1	1
183	and	1	1.a	0.6500053107738495	2	0	3	1	0	1
184	andel	1	1.a	0.3899374008178711	2	0	1	1	0	1
185	andel	1	2	0.3846064805984497	1	0	1	0	0	1
186	andel	1.a	2	0.46840405464172363	1	0	2	0	0	1
187	anderledes	1	1.a	0.28329116106033325	0	0	8	1	0	0
188	anerkende	1	1.a	0.4347469210624695	0	0	6	1	0	0
189	anerkende	1	1.b	0.5199975073337555	0	0	8	1	0	0
190	anerkende	1	2	0.5123307108879089	0	0	1	0	0	1
191	anerkende	1.a	1.b	0.362956702709198	0	0	2	1	0	0
192	anerkende	1.a	2	0.4809147119522095	0	0	7	0	0	1
193	anerkende	1.b	2	0.6348596811294556	2	0	9	0	0	1
194	anerkendelse	1	2	0.3279092311859131	2	0	5	0	0	1
195	anerkendelse	1	2.a	0.3303915858268738	0	0	7	0	0	1
196	anerkendelse	2	2.a	0.18064063787460327	0	0	2	1	0	0
197	anke	1	2	0.31242817640304565	4	0	6	0	0	1
198	anklage	1	1.a	0.4892914891242981	0	0	1	1	0	1
199	anklage	1	1.a	0.3627663850784302	0	0	5	1	0	1
200	anledning	1	2	0.3184037208557129	1	0	3	0	0	1
201	anledning	1	2.a	0.43333494663238525	1	0	8	0	0	1
202	anledning	2	2.a	0.3075443506240845	1	0	11	1	0	0
203	anmeldelse	1	2	0.5606229305267334	0	0	3	0	0	1
204	anmodning	1	1.a	0.4506368041038513	0	0	6	1	0	0
205	anonym	1	1.a	0.4359886050224304	0	0	9	1	0	0
206	anseelse	1	1.a	0.19688642024993896	0	1	4	1	0	0
207	anspændt	1	1.a	0.7448806166648865	1	0	1	1	0	0
208	anstrengelse	1	1.a	0.5264264941215515	3	0	2	1	0	0
209	ansvarlig	1	2	0.3060721158981323	0	0	12	0	0	1
210	ansvarlig	1	2.a	0.544889360666275	0	0	13	0	0	1
211	ansvarlig	2	2.a	0.6141963005065918	0	0	1	1	0	0
212	ansætte	1	2	0.4659159779548645	0	0	6	0	0	1
213	ansættelse	1	2	0.6598200798034668	0	0	7	0	0	1
214	ansøgning	1	1.a	0.3800058364868164	0	0	10	1	0	1
215	antagelse	1	2	0.6859351098537445	0	0	1	0	0	1
216	antagelse	1	2.a	0.6188898980617523	0	0	2	0	0	1
217	antagelse	1	3	0.4566797614097595	0	0	2	0	0	1
218	antagelse	2	2.a	0.640099287033081	0	0	1	1	0	0
219	antagelse	2	3	0.583044022321701	0	0	1	0	0	1
220	antagelse	2.a	3	0.6679361760616302	0	0	0	0	0	1
221	antal	1	1.a	0.22686463594436646	2	0	23	1	0	0
222	apati	1	1.a	0.21048742532730103	1	0	0	1	0	0
223	apparat	1	2	0.43321120738983154	0	0	2	0	0	1
224	apparat	1	2.a	0.28779828548431396	0	0	7	0	0	1
225	apparat	2	2.a	0.41818416118621826	0	0	9	1	0	0
226	appel	1	2	0.4807748794555664	0	0	0	0	0	1
227	appel	1	2.a	0.4927847385406494	0	0	4	0	0	1
228	appel	1	3	0.4799959063529968	0	0	3	0	0	1
229	appel	2	2.a	0.5268952250480652	0	0	4	1	0	0
230	appel	2	3	0.6839587390422821	0	0	3	0	0	1
231	appel	2.a	3	0.7378359138965607	0	0	1	0	0	1
232	appendiks	1	1.a	0.878968246281147	0	0	1	1	1	1
233	appetit	1	1.a	0.2807566523551941	3	0	1	1	1	1
234	appetitlig	1	1.a	0.6303737759590149	1	0	1	1	1	1
235	appetitlig	1	1.b	0.9820991214364767	1	0	0	1	1	1
236	appetitlig	1.a	1.b	0.7246426045894623	1	0	1	1	2	0
237	arbejde	1	1.a	0.44630497694015503	0	0	2	1	0	1
238	arbejdsbi	1	1.a	0.6770467460155487	1	0	2	1	1	1
239	arbejdsdag	1	2	0.2744784355163574	2	0	0	0	0	1
240	arbejdsdyr	1	1.a	0.7419629991054535	1	0	1	1	1	1
241	arbejdsplads	1	1.a	0.5041216313838959	1	0	1	1	0	1
242	arbejdsplads	1	2	0.3718602657318115	0	0	2	0	0	1
243	arbejdsplads	1.a	2	0.6456150114536285	0	0	3	0	0	1
244	arbejdstid	1	2	0.3869136571884155	2	0	0	0	0	1
245	arbejdsuge	1	2	0.5271880328655243	2	0	1	0	0	1
246	arena	1	1.a	0.28657466173171997	1	0	0	1	0	0
247	arena	1	1.b	0.5800778567790985	1	0	0	1	1	1
248	arena	1	1.c	0.6467948257923126	2	0	7	1	1	1
