0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
685	blødgøre	1	1.a	0	2	0	2	1	0	0
686	blødgøre	1	2	0.5216579735279083	0	0	1	0	0	1
687	blødgøre	1	3	0	0	0	2	0	0	1
688	blødgøre	1.a	2	0.5216579735279083	0	0	1	0	0	1
689	blødgøre	1.a	3	0	0	0	4	0	0	1
690	blødgøre	2	3	0.5216579735279083	0	0	3	0	0	1
691	bo	1	2	0.026826858520507812	1	0	2	0	0	1
692	bo	1	1.a	0.33264392614364624	4	0	14	1	0	0
693	bo	1	1.b	0	4	1	16	1	0	0
694	bo	1.a	1.b	0.33264392614364624	4	0	2	1	0	0
695	boble	1	1.a	0.6721365749835968	0	0	1	1	1	1
696	boble	1	1.b	0.4753870964050293	0	0	5	1	0	1
697	boble	1	1.d	0.6330877244472504	0	0	2	1	1	1
698	boble	1	1.e	0.5269416570663452	0	0	1	1	1	1
699	boble	1.a	1.b	0.7428597509860992	0	0	6	1	1	1
700	boble	1.a	1.d	0.6647676527500153	0	0	3	1	2	1
701	boble	1.a	1.e	0.6492920815944672	0	0	0	1	2	1
702	boble	1.b	1.d	0.8016750514507294	0	0	3	1	1	1
703	boble	1.b	1.e	0.7076142132282257	0	0	6	1	1	1
704	boble	1.d	1.e	0.3001585602760315	0	0	3	1	2	1
705	bog	1	2	0.12077838182449341	3	0	6	0	0	1
706	bog	1	2.a	0.3601217269897461	3	0	13	0	0	1
707	bog	1	2.b	0.3601217269897461	3	0	13	0	0	1
708	bog	1	3	0	3	0	12	0	0	1
709	bog	2	2.a	0.3352367877960205	3	0	19	1	0	0
710	bog	2	2.b	0.3352367877960205	3	0	19	1	0	0
711	bog	2	3	0.12077838182449341	3	0	18	0	0	1
712	bog	2.a	2.b	0	4	0	0	1	0	0
713	bog	2.a	3	0.3601217269897461	3	0	1	0	0	1
714	bog	2.b	3	0.3601217269897461	3	0	1	0	0	1
715	bogstav	1	1.a	0.03479355573654175	3	0	2	1	0	0
716	bold	1	1.a	0.415461003780365	0	0	7	1	0	1
717	bold	1	1.b	0	1	0	8	1	1	1
718	bold	1	3	0.5974425077438354	0	0	5	0	0	1
719	bold	1.a	1.b	0.415461003780365	0	0	1	1	1	1
720	bold	1.a	3	0.35160934925079346	0	0	2	0	0	1
721	bold	1.b	3	0.5974425077438354	0	0	3	0	1	1
722	boldspiller	1	1.a	0	2	0	0	1	0	0
723	boldspiller	1	2	0	2	0	1	0	0	0
724	boldspiller	1.a	2	0	2	0	1	0	0	0
725	bolle	1	2	0.6616665124893188	3	0	1	0	0	1
726	bolle	1	3	0.9136427491903305	2	0	3	0	0	1
727	bolle	2	3	0.4639504551887512	2	0	4	0	0	1
728	bombe	1	2	0	3	0	6	0	0	1
729	bombe	1	3.a	0.2914891839027405	0	0	7	0	1	1
730	bombe	2	3.a	0.2914891839027405	0	0	1	0	1	1
731	bomuld	1	2	0.19899827241897583	0	0	7	0	0	1
732	bonde	1	1.a	0	2	0	2	1	0	0
733	bonus	1	1.a	0.2645053267478943	0	0	0	1	1	1
734	bonus	1	2	0.22847521305084229	0	0	0	0	0	0
735	bonus	1.a	2	0.49499666690826416	2	0	0	0	1	1
736	bopæl	1	1.a	0.5691665410995483	0	0	0	1	0	0
737	bor	1	2	0.05963557958602905	3	0	2	0	0	0
738	bord	1	1.a	0.0312080979347229	0	0	9	1	0	1
739	borgmester	1	2	0	3	0	6	0	0	1
740	bosættelse	1	2	0.8150056451559067	0	1	1	0	0	1
741	brag	1	1.a	0.4126589298248291	1	0	5	1	1	1
742	brandmand	1	2	0.6854447424411774	1	0	1	0	0	1
743	brandslukker	1.a	2	0.8536815196275711	1	0	1	0	1	1
744	bredde	1	2	0.33747315406799316	0	0	2	0	0	1
745	bredde	1	3	0.6376857757568359	2	0	2	0	0	1
746	bredde	2	3	0.5598106682300568	0	0	4	0	0	1
747	bremse	1	1.a	0.30768948793411255	0	0	4	1	1	1
748	brev	1	1.a	0.08966714143753052	3	0	18	1	0	0
749	brev	1	2	0.1840757131576538	2	0	18	0	0	1
750	brev	1.a	2	0.12889689207077026	2	0	0	0	0	1
751	briller	1	1.a	0.3546111583709717	2	0	18	1	0	0
752	briller	1	1.b	0.32559406757354736	0	0	16	1	1	1
753	briller	1.a	1.b	0.4991222023963928	0	0	2	1	1	1
754	bro	1	1.a	0.43228089809417725	0	0	5	1	1	1
755	bro	1	3	0.1332499384880066	1	0	5	0	0	1
756	bro	1	5	0.1332499384880066	1	0	7	0	0	1
757	bro	1.a	3	0.4469718337059021	0	0	0	0	1	1
758	bro	1.a	5	0.4469718337059021	0	0	2	0	1	1
759	bro	3	5	0	2	0	2	0	0	1
760	brudlinje	1	1.b	0.7917371243238449	1	0	1	1	1	1
761	brudstykke	1	1.a	0	0	0	1	1	1	1
762	brug	1	2	0.1838521957397461	0	0	15	0	0	1
763	brun	1	1.a	0.19660502672195435	3	0	3	1	0	1
764	brun	1	1.b	0.22331488132476807	0	0	9	1	0	1
765	brun	1.a	1.b	0.18790078163146973	0	0	6	1	0	1
766	brusebad	1	1.a	0.49057096242904663	0	0	7	1	0	1
767	bryggerivirksomhed	1	2	0.8851824551820755	1	0	0	0	0	1
768	bryst	1	1.a	0.6481814682483673	3	0	4	1	0	1
769	bryst	1	2	0.6219736635684967	3	0	0	0	0	1
770	bryst	1	3	0.7362059950828552	0	0	4	0	0	1
771	bryst	1	4	0	0	0	5	0	0	1
772	bryst	1.a	2	0.03818470239639282	3	0	4	0	0	1
773	bryst	1.a	3	0.3658769726753235	0	0	0	0	0	1
774	bryst	1.a	4	0.6481814682483673	0	0	1	0	0	1
775	bryst	2	3	0.34580129384994507	0	0	4	0	0	1
776	bryst	2	4	0.6219736635684967	0	0	5	0	0	1
777	bryst	3	4	0.7362059950828552	1	0	1	0	0	1
778	brystparti	1	2	0	0	0	0	0	0	1
779	brækfornemmelse	1	1.a	0.6155172884464264	0	0	1	1	1	1
780	brændstof	1	1.a	0.14377528429031372	1	0	3	1	0	1
781	brændstof	1	1.b	0.3843328356742859	0	0	3	1	1	1
782	brændstof	1.a	1.b	0.3238234519958496	0	0	0	1	1	1
783	bræt	1	2	0.6334770619869232	2	0	2	0	0	0
784	bræt	1	2.a	0.6334770619869232	2	0	1	0	0	1
785	bræt	2	2.a	0	2	0	1	1	0	1
786	brød	1	1.a	0.2949361205101013	0	0	13	1	0	0
787	brød	1	1.b	0.0030385851860046387	3	0	12	1	0	0
788	brød	1	2	0.2949361205101013	3	0	13	0	0	1
789	brød	1	3	0	0	0	1	0	1	1
790	brød	1.a	1.b	0.2881892919540405	0	0	1	1	0	0
791	brød	1.a	2	0	0	0	0	0	0	1
792	brød	1.a	3	0.2949361205101013	0	0	12	0	1	1
793	brød	1.b	2	0.2881892919540405	3	0	1	0	0	1
794	brød	1.b	3	0.0030385851860046387	0	0	11	0	1	1
795	brød	2	3	0.2949361205101013	0	0	12	0	1	1
796	brøle	1	1.a	0.6879902184009552	1	0	0	1	0	0
797	brøle	1	1.b	0.6406461894512177	1	0	6	1	0	0
798	brøle	1	1.c	0.4440280795097351	0	0	2	1	0	1
799	brøle	1	1.d	0.5639458000659943	2	0	1	1	0	1
800	brøle	1.a	1.b	0.38041555881500244	0	0	6	1	0	0
801	brøle	1.a	1.c	0.4699954390525818	0	0	2	1	0	1
802	brøle	1.a	1.d	0.5398628115653992	1	0	1	1	0	1
803	brøle	1.b	1.c	0.4480776786804199	0	0	8	1	0	1
804	brøle	1.b	1.d	0.568531334400177	1	0	7	1	0	1
805	brøle	1.c	1.d	0.5264717936515808	0	0	1	1	0	0
806	brønd	1	1.a	0	0	0	7	1	0	1
807	brønd	1	2	0	3	0	6	0	0	1
808	brønd	1.a	2	0	0	0	1	0	0	1
809	budget	1	1.a	0.19115936756134033	0	0	11	1	0	1
810	bue	1	2	0.6314896643161774	2	0	4	0	0	1
811	bue	1	3	0.3768179416656494	1	0	7	0	0	1
812	bue	1	4	0.6877055764198303	2	0	7	0	0	1
813	bue	2	3	0.5627590417861938	1	0	3	0	0	1
814	bue	2	4	0.4450114369392395	3	0	3	0	0	1
815	bue	3	4	0.5007050335407257	1	0	0	0	0	1
816	buffet	1	2	0.6161456406116486	3	0	0	0	0	1
817	bug	1	2	0.8804949596524239	3	0	1	0	0	1
818	bugt	1	1.a	0.06591397523880005	3	0	2	1	0	0
819	bugt	1	2	0.5943684279918671	0	0	2	0	0	1
820	bugt	1.a	2	0.6056502163410187	0	0	0	0	0	1
821	bukke	1	1.a	0.3146798014640808	0	0	2	1	0	1
822	bukke	1	2	0	2	0	3	0	0	1
823	bukke	1	2.a	0	3	1	1	0	0	1
824	bukke	1.a	2	0.3146798014640808	0	0	5	0	0	1
825	bukke	1.a	2.a	0.3146798014640808	0	0	3	0	0	1
826	bukke	2	2.a	0	3	0	2	1	0	1
827	bulletin	1	1.a	0	3	0	0	1	0	0
828	bundt	1	1.a	0	2	0	7	1	0	0
829	bundt	1	1.c	0.6790240705013275	2	0	7	1	1	1
830	bundt	1.a	1.c	0.6790240705013275	2	0	0	1	1	1
831	bunke	1	1.a	0	2	0	8	1	0	0
832	bunke	1	1.b	0	2	0	6	1	1	1
833	bunke	1.a	1.b	0	0	0	2	1	1	1
834	bur	1	1.b	0.6713850498199463	0	0	3	1	1	1
835	burde	1	2	0.43304020166397095	0	0	11	0	0	1
836	bureau	1	1.a	0.5663125216960907	1	0	1	1	0	1
837	bureaukrati	1	1.a	0.34279346466064453	0	0	1	1	0	1
838	by	1	1.a	0.20342236757278442	3	0	4	1	0	1
839	by	1	1.b	0.3537065386772156	0	0	2	1	0	1
840	by	1	2	0.32190483808517456	1	0	5	0	0	1
841	by	1.a	1.b	0.2892502546310425	0	0	6	1	0	0
842	by	1.a	2	0.17267024517059326	1	0	1	0	0	1
843	by	1.b	2	0.3812915086746216	0	0	7	0	0	1
844	byge	1	1.a	0.3195868730545044	0	0	0	1	1	1
845	bygge	1	1.a	0.10083633661270142	3	0	11	1	1	1
846	bygning	1	2	0.3423864245414734	0	0	6	0	0	1
847	bygning	1	3	0.23890018463134766	0	0	0	0	0	1
848	bygning	2	3	0.5129243731498718	1	0	6	0	0	1
849	byld	1	2	0.5690276324748993	0	0	0	0	0	1
850	bylt	1	1.a	1.0573031529784203	1	0	0	1	1	1
851	byrde	1	1.a	0.6199876666069031	0	0	7	1	1	1
852	bytte	1	1.a	0.43562012910842896	1	0	7	1	1	1
853	bytte	1	2	0.5436505377292633	0	0	9	0	0	1
854	bytte	1	3	0.3072243928909302	0	0	2	0	0	1
855	bytte	1.a	2	0.5008204281330109	0	0	2	0	1	1
856	bytte	1.a	3	0.43697887659072876	0	0	5	0	1	1
857	bytte	2	3	0.5190325081348419	0	0	7	0	0	1
858	båd	1	2	0.10937470197677612	3	0	1	0	0	1
859	båd	1	3	0.37046247720718384	1	0	5	0	0	1
860	båd	2	3	0.3777123689651489	1	0	4	0	0	1
861	bås	1	1.a	0.588648110628128	3	0	1	1	1	1
862	bås	1	2	0.3372156620025635	0	0	2	0	0	1
863	bås	1	3	0.588648110628128	1	0	1	0	0	1
864	bås	1.a	2	0.6785231828689575	0	0	3	0	1	1
865	bås	1.a	3	0	2	0	0	0	1	1
866	bås	2	3	0.6785231828689575	0	0	3	0	0	1
867	bælte	1	1.a	0	2	0	7	1	0	0
868	bælte	1	2	0.44120466709136963	1	0	4	0	0	1
869	bælte	1	3	0	2	0	7	0	0	1
870	bælte	1.a	2	0.44120466709136963	1	0	3	0	0	1
871	bælte	1.a	3	0	2	0	0	0	0	1
872	bælte	2	3	0.44120466709136963	1	0	3	0	0	1
873	bænk	1	1.a	0.09171456098556519	3	0	11	1	0	0
874	bænk	1	2	0.3260626196861267	3	0	15	0	0	1
875	bænk	1.a	2	0.3579217195510864	3	0	4	0	0	1
876	bøf	1	1.a	0.2363642454147339	1	0	5	1	0	0
877	bøje	1	1.a	0.3890630602836609	0	0	3	1	0	1
878	bøje	1	1.b	0.40793442726135254	1	0	3	1	1	1
879	bøje	1	1.c	0.1343843936920166	0	0	3	1	1	1
880	bøje	1	2	0.1535264253616333	3	1	7	0	0	1
881	bøje	1.a	1.b	0.4796960949897766	0	0	0	1	1	1
882	bøje	1.a	1.c	0.3860848546028137	0	0	0	1	1	1
883	bøje	1.a	2	0.2776873707771301	0	0	10	0	0	1
884	bøje	1.b	1.c	0.42683786153793335	0	0	0	1	2	0
885	bøje	1.b	2	0.3980228304862976	2	0	10	0	1	1
886	bøje	1.c	2	0.23420119285583496	0	0	10	0	1	1
887	bølge	1	1.a	0.29599153995513916	1	0	6	1	0	1
888	bølge	1	1.b	0.284986674785614	2	0	6	1	1	1
889	bølge	1	1.c	0.284986674785614	1	0	6	1	1	1
890	bølge	1	1.d	0.3993836045265198	0	0	3	1	1	1
891	bølge	1.a	1.b	0.37702488899230957	1	0	0	1	1	1
892	bølge	1.a	1.c	0.37702488899230957	0	0	0	1	1	1
893	bølge	1.a	1.d	0.4648750424385071	0	0	3	1	1	1
894	bølge	1.b	1.c	0	2	0	0	1	2	0
895	bølge	1.b	1.d	0.5170011520385742	0	0	3	1	2	0
896	bølge	1.c	1.d	0.5170011520385742	0	0	3	1	2	0
897	bølgegang	1	1.a	0.6965538263320923	0	0	1	1	1	1
898	bønne	1	1.a	0.11466699838638306	3	0	1	1	0	1
899	bønne	1	1.b	0.5724737048149109	3	0	4	1	0	1
900	bønne	1	2.a	0.054028987884521484	0	0	1	0	0	1
901	bønne	1.a	1.b	0.5155419707298279	4	0	3	1	0	1
902	bønne	1.a	2.a	0.09870195388793945	0	0	0	0	0	1
903	bønne	1.b	2.a	0.5694960951805115	0	0	3	0	0	1
904	børste	1	1.a	0.5218528807163239	0	2	3	1	0	0
905	børste	1	1.b	0	4	0	1	1	1	1
906	børste	1	2	0.5162184834480286	0	1	1	0	0	1
907	børste	1	3	0.5152830183506012	2	0	2	0	0	1
908	børste	1.a	1.b	0.5218528807163239	0	0	4	1	1	1
909	børste	1.a	2	0.717752605676651	0	1	2	0	0	1
910	børste	1.a	3	0.6779209077358246	0	0	1	0	0	1
911	børste	1.b	2	0.5162184834480286	0	0	2	0	1	1
912	børste	1.b	3	0.5152830183506012	2	0	3	0	1	1
913	børste	2	3	0.4344973564147949	0	0	1	0	0	1
914	celle	1	2	0.7699535340070724	2	0	3	0	0	1
915	celle	1	4	0.49879932403564453	1	0	0	0	0	1
916	celle	2	4	0.6570574641227722	1	0	3	0	0	1
917	censur	1	1.a	0.32212215662002563	1	0	3	1	0	1
918	censur	1	2	0.4975336194038391	0	0	6	0	0	1
919	censur	1	3	0.3510250449180603	2	0	6	0	0	1
920	censur	1.a	2	0.3915906548500061	0	0	3	0	0	1
921	censur	1.a	3	0.2823094129562378	2	0	3	0	0	1
922	censur	2	3	0.21670901775360107	0	0	0	0	0	1
923	center	1	1.a	0	0	0	1	1	0	1
924	center	1	2	0.320209264755249	2	0	1	0	0	1
925	center	1.a	2	0.320209264755249	0	0	0	0	0	1
926	central	1	1.a	0.2234581708908081	0	0	3	1	0	1
927	central	1	2	0.18918395042419434	0	0	8	0	0	1
928	central	1.a	2	0.26484227180480957	0	0	5	0	0	1
929	centrum	1	1.a	0	3	0	4	1	0	1
930	centrum	1	1.c	0.10900694131851196	2	0	6	1	1	1
931	centrum	1.a	1.c	0.10900694131851196	2	0	2	1	1	1
932	chance	1	1.a	0	1	0	22	1	0	0
933	chance	1	1.b	0.19140547513961792	0	0	27	1	0	1
934	chance	1.a	1.b	0.19140547513961792	0	0	5	1	0	1
935	charter	1	2	0.6330676972866058	3	0	1	0	0	1
936	chauffør	1	1.a	0	2	0	1	1	0	1
937	chokolade	1	1.a	0.3607805371284485	2	0	12	1	0	0
938	chokolade	1	2	0.038888633251190186	2	0	6	0	0	1
939	chokolade	1.a	2	0.4122990369796753	2	0	6	0	0	1
940	cirkel	1	1.a	0.41993141174316406	1	0	3	1	0	1
941	cirkel	1	1.b	0.29050391912460327	0	0	2	1	0	0
942	cirkel	1	2	0.41646093130111694	1	0	2	0	0	1
943	cirkel	1	3	0.4123501181602478	0	0	2	0	0	1
944	cirkel	1.a	1.b	0.5218346118927002	0	0	1	1	0	1
945	cirkel	1.a	2	0.6287163197994232	1	0	1	0	0	1
946	cirkel	1.a	3	0.6288752257823944	0	0	1	0	0	1
947	cirkel	1.b	2	0.566424161195755	0	0	0	0	0	1
948	cirkel	1.b	3	0.4541724920272827	0	0	0	0	0	1
949	cirkel	2	3	0.5691946446895599	0	0	0	0	0	1
950	cirkulation	1	1.a	0.6968262791633606	0	0	0	1	0	1
951	cirkulation	1	2	0.5631861388683319	0	0	1	0	0	1
952	cirkulation	1.a	2	0.4338977336883545	0	0	1	0	0	1
953	citron	1	1.a	0.06057131290435791	1	0	1	1	0	1
954	civil	1	1.a	0.3366577625274658	0	0	7	1	0	0
955	civil	1	1.b	0.3366577625274658	0	0	4	1	0	0
956	civil	1	2	0.41593796014785767	0	0	3	0	0	1
957	civil	1.a	1.b	0	0	0	3	1	0	0
958	civil	1.a	2	0.3298878073692322	0	0	4	0	0	1
959	civil	1.b	2	0.3298878073692322	0	0	1	0	0	1
960	civilisation	1	1.a	0.4132469892501831	0	0	9	1	0	1
961	civilisation	1	1.b	0.20450955629348755	0	0	0	1	0	0
962	civilisation	1.a	1.b	0.3197476863861084	0	0	9	1	0	1
963	creme	1	2	0.5489458441734314	2	0	3	0	0	1
964	creme	1	2.a	0.5489458441734314	2	0	3	0	0	1
965	creme	1	3	0.6286050975322723	0	0	2	0	1	1
966	creme	1	4	0.31487905979156494	0	0	3	0	0	1
967	creme	2	2.a	0	3	0	0	1	0	0
968	creme	2	3	0.798145592212677	0	0	1	0	1	1
969	creme	2	4	0.5737882554531097	0	0	0	0	0	1
970	creme	2.a	3	0.798145592212677	0	0	1	0	1	1
971	creme	2.a	4	0.5737882554531097	0	0	0	0	0	1
972	creme	3	4	0.6316264867782593	0	0	1	0	1	1
973	cyklus	1	1.a	0	2	0	1	1	0	1
974	cyklus	1	2	0.7379218339920044	0	0	0	0	0	1
975	cyklus	1.a	2	0.7379218339920044	0	0	1	0	0	1
976	cylinder	1	1.a	0.5744393765926361	2	0	0	1	0	1
977	cylinder	1	3	0.7343164682388306	2	0	2	0	0	1
978	cylinder	1.a	3	0.774877056479454	2	0	2	0	0	1
979	dag	1	2	0.3586186170578003	2	0	18	0	0	1
980	dag	1	2.a	0.3586186170578003	0	0	30	0	0	1
981	dag	2	2.a	0	0	0	12	1	0	0
982	daglig	1	2	0.41736888885498047	0	0	8	0	0	1
983	dagslys	1	1.a	0.6765320897102356	0	0	2	1	1	1
984	dagsorden	1	1.b	0	3	0	7	1	1	1
985	dagsorden	1	1.c	0.2806098461151123	3	0	7	1	1	1
986	dagsorden	1.b	1.c	0.2806098461151123	3	0	0	1	2	0
987	dame	1	1.a	0	2	0	0	1	0	0
988	dame	1	2	0.11274367570877075	1	0	4	0	0	1
989	dame	1.a	2	0.11274367570877075	1	0	4	0	0	1
990	damp	1	1.a	0	0	0	2	1	0	0
991	damp	1	1.b	0.5719435811042786	0	0	1	1	1	1
992	damp	1.a	1.b	0.5719435811042786	0	0	1	1	1	1
993	danne	1	1.a	0.03525799512863159	2	0	4	1	0	1
994	danne	1	1.b	0.042588233947753906	3	0	5	1	0	1
995	danne	1	2	0.0908282995223999	3	0	8	0	0	1
996	danne	1.a	1.b	0.06668311357498169	2	0	1	1	0	1
997	danne	1.a	2	0.08482617139816284	2	0	12	0	0	1
998	danne	1.b	2	0.11480581760406494	3	0	13	0	0	1
999	dans	1	1.a	0.5685945451259613	4	0	9	1	0	0
1000	dans	1	2	0	4	1	12	0	0	1
1001	dans	1.a	2	0.5685945451259613	3	0	3	0	0	1
1002	danse	1	1.a	0	4	1	3	1	0	0
1003	danse	1	1.b	0.16934078931808472	0	1	7	1	0	0
1004	danse	1	2	0.2149956226348877	2	0	3	0	0	1
1005	danse	1.a	1.b	0.16934078931808472	0	1	4	1	0	0
1006	danse	1.a	2	0.2149956226348877	1	0	0	0	0	1
1007	danse	1.b	2	0.24474459886550903	0	0	4	0	0	1
1008	dansk	1	2	0	1	0	11	0	0	1
1009	dansk	1	2	0.1858343482017517	0	0	6	0	0	1
1010	date	1	1.a	0.4273737668991089	0	0	1	1	0	1
1011	dekoration	1	1.a	0.7683249562978745	0	0	1	1	0	1
1012	dekoration	1	1.b	0.6166276335716248	0	0	2	1	0	1
1013	dekoration	1.a	1.b	0.7449261248111725	2	0	1	1	0	1
1014	delete	1	1.a	0.7746200561523438	0	0	8	1	0	0
1015	deltagelse	1	2	0.4112280607223511	0	0	5	0	0	1
1016	demokratisk	1	1.a	0.1516704559326172	0	0	14	1	0	0
1017	demokratisk	1	2	0.23054373264312744	0	0	13	0	0	1
1018	demokratisk	1.a	2	0.30086761713027954	0	0	1	0	0	1
1019	demonstrere	1	2	0	4	0	1	0	0	0
1020	demonstrere	1	3	0.3673854470252991	1	0	1	0	0	1
1021	demonstrere	2	3	0.3673854470252991	1	0	0	0	0	1
1022	design	1	1.a	0.44556576013565063	0	0	1	1	0	1
1023	design	1	1.b	0.0013284087181091309	0	0	6	1	0	1
1024	design	1.a	1.b	0.4483325481414795	0	0	5	1	0	1
1025	designe	1	1.a	0.36932361125946045	1	1	6	1	1	1
1026	dessert	1	1.a	0.6164870858192444	0	0	9	1	1	1
1027	diagnose	1	1.a	0	0	0	2	1	0	1
1028	diagram	1	1.a	0.4957321882247925	0	0	0	1	0	0
1029	dialog	1	1.a	0.13938450813293457	3	0	11	1	0	0
1030	dialog	1	1.b	0	3	0	2	1	0	0
1031	dialog	1.a	1.b	0.13938450813293457	4	0	9	1	0	0
1032	diamant	1	1.a	0.06106293201446533	2	0	4	1	0	0
1033	diktere	1	1.a	0.24706757068634033	0	0	1	1	0	0
1034	diktere	1	2	0.38418328762054443	0	0	1	0	0	1
1035	diktere	1.a	2	0.3886324167251587	1	0	0	0	0	1
1036	dimension	1	1.a	0.24799156188964844	2	0	0	1	0	0
1037	dimension	1	1.b	0.28690558671951294	2	0	4	1	0	1
1038	dimension	1	2	0.5193290710449219	0	0	10	0	0	1
1039	dimension	1.a	1.b	0.4311859607696533	2	0	4	1	0	1
1040	dimension	1.a	2	0.3700927495956421	0	0	10	0	0	1
1041	dimension	1.b	2	0.6385957896709442	0	0	6	0	0	1
1042	diplomat	1	1.a	0	2	0	4	1	1	1
1043	diplomatisk	1	1.a	0.41676032543182373	0	0	5	1	1	1
1044	dirigent	1	2	0	2	0	3	0	0	1
1045	disciplin	1	2	0.10314995050430298	2	0	1	0	0	1
1046	disko	1	1.a	0.5653654634952545	3	0	1	1	0	1
1047	diskret	1	1.a	0.6186354756355286	0	0	4	1	0	0
1048	diskret	1	2	0.7530565112829208	0	0	3	0	0	1
1049	diskret	1.a	2	0.37788212299346924	0	0	1	0	0	1
1050	disposition	1	1.a	0.5148628652095795	0	0	2	1	0	1
1051	disposition	1	2	0.45268553495407104	0	0	6	0	0	1
1052	disposition	1	2.a	0.7432701885700226	0	0	3	0	0	1
1053	disposition	1.a	2	0.5154048800468445	0	0	8	0	0	1
1054	disposition	1.a	2.a	0.7901843190193176	0	0	5	0	0	1
1055	disposition	2	2.a	0.7330062687397003	0	0	3	1	0	0
1056	distance	1	1.a	0.38088321685791016	2	0	5	1	0	0
1057	distance	1	1.b	0.3753849267959595	1	0	1	1	1	1
1058	distance	1.a	1.b	0.1975085735321045	1	0	6	1	1	1
1059	divergens	1	1.a	0.47777557373046875	1	0	2	1	0	1
1060	division	1	4	0.23958265781402588	0	0	20	0	0	1
1061	doktor	1	2	0.41180962324142456	2	0	2	0	0	1
1062	dokument	1	2	0.3282909393310547	3	0	8	0	0	0
1063	dokumentere	1	1.a	0.22533148527145386	0	0	3	1	0	0
1064	dollar	1	1.a	0	1	0	3	1	0	0
1065	dom	1	1.a	0.12240582704544067	0	0	15	1	0	0
1066	dom	1	2	0	4	0	7	0	0	1
1067	dom	1.a	2	0.12240582704544067	0	0	8	0	0	1
1068	dominans	1	1.a	0.41718870401382446	0	0	0	1	0	0
1069	dommer	1	2	0	3	0	3	0	0	1
1070	domstol	1	1.a	0.15386414527893066	5	0	12	1	0	0
1071	donere	1	2	0.26107555627822876	2	0	2	0	0	1
1072	donor	1	2	0.720634251832962	1	0	0	0	0	1
1073	dosis	1	1.a	0	2	0	5	1	1	1
1074	douche	1	1.a	0.7804870009422302	0	0	2	1	0	1
1075	doven	1	1.a	0.6802689433097839	0	0	3	1	0	0
1076	doven	1	2	0.5966337323188782	0	0	7	0	0	1
1077	doven	1.a	2	0.5156151354312897	0	0	4	0	0	1
1078	drage	1	2	0.3301994800567627	0	0	3	0	0	1
1079	drager	1	2	0.5394372642040253	1	0	1	0	0	1
1080	dragt	1	1.b	0.09993129968643188	3	0	6	1	0	0
1081	dragt	1	2	0.5919510722160339	1	0	6	0	0	1
1082	dragt	1.b	2	0.6200684607028961	1	0	0	0	0	1
1083	drama	1	1.a	0.14157527685165405	0	0	3	1	0	1
1084	drama	1	2	0.1885981559753418	0	0	3	0	0	1
1085	drama	1.a	2	0.26804763078689575	0	0	0	0	0	1
1086	dramatisk	1	1.a	0.2599671483039856	0	0	11	1	0	0
1087	dramatisk	1	2	0.36500126123428345	1	0	9	0	0	1
1088	dramatisk	1.a	2	0.35448652505874634	0	0	2	0	0	1
1089	drejning	1	1.a	0.41752684116363525	0	0	8	1	1	1
1090	dreng	1	2	0.21955502033233643	2	0	4	0	0	1
1091	dreng	1	3	0.21955502033233643	2	0	5	0	0	1
1092	dreng	1	3.a	0.22485476732254028	2	0	6	0	0	1
1093	dreng	1	3.b	0.22485476732254028	2	0	7	0	0	1
1094	dreng	2	3	0	2	0	1	0	0	0
1095	dreng	2	3.a	0.14155817031860352	2	0	2	0	0	0
1096	dreng	2	3.b	0.14155817031860352	2	0	3	0	0	0
1097	dreng	3	3.a	0.14155817031860352	2	0	1	1	0	0
1098	dreng	3	3.b	0.14155817031860352	2	0	2	1	0	0
1099	dreng	3.a	3.b	0	2	0	1	1	0	0
1100	drift	1	1.a	0.13728106021881104	0	0	4	1	0	0
1101	drift	1	2	0.3325474262237549	1	0	8	0	0	1
1102	drift	1	2.a	0.12142717838287354	0	0	9	0	0	1
1103	drift	1	3	0.2024151086807251	4	0	6	0	0	1
1104	drift	1.a	2	0.31262749433517456	0	0	4	0	0	1
1105	drift	1.a	2.a	0.12555164098739624	0	0	5	0	0	1
1106	drift	1.a	3	0.1532191038131714	0	0	2	0	0	1
1107	drift	2	2.a	0.30203497409820557	0	0	1	1	0	0
1108	drift	2	3	0.39323240518569946	1	0	2	0	0	1
1109	drift	2.a	3	0.15549355745315552	0	0	3	0	0	1
1110	drikke	1	2	0.09199416637420654	3	1	1	0	0	1
1111	drikke	1	2.a	0.09199416637420654	3	1	6	0	0	1
1112	drikke	2	2.a	0	3	1	7	1	0	0
1113	drille	1	1.a	0.22785556316375732	0	1	7	1	0	1
1114	drivkraft	1.a	2	0.5749472379684448	0	0	2	0	1	1
1115	dronning	1	1.a	0.11135655641555786	2	0	4	1	0	0
1116	dronning	1	2	0.1997823715209961	2	0	4	0	0	1
1117	dronning	1.a	2	0.18453025817871094	2	0	0	0	0	1
1118	droppe	1	2	0.09083247184753418	0	0	6	0	0	1
1119	drukne	1	1.a	0.5172564089298248	0	0	1	1	0	1
1120	drukne	1	2	0.3644850254058838	1	0	7	0	1	1
1121	drukne	1	2.a	0.4823117256164551	0	0	1	0	1	1
1122	drukne	1	2.b	0.2567504048347473	1	0	0	0	1	1
1123	drukne	1.a	2	0.5612689554691315	0	0	8	0	1	1
1124	drukne	1.a	2.a	0.4345334768295288	0	0	2	0	1	1
