	0	1	2	3	4	5	6	7	8	9
342	balkon	1	1.b	0.4629080295562744	3	0	2	1	0	1
343	ballet	1	1.a	0.6765807271003723	0	0	7	1	0	1
344	ballet	1	1.b	0.7820891439914703	2	0	7	1	0	1
345	ballet	1.a	1.b	0.6352785527706146	0	0	0	1	0	1
346	ballon	1	1.a	0.7344851493835449	2	0	1	1	0	0
347	ballon	1	1.b	0.5896525382995605	2	0	2	1	0	1
348	ballon	1	1.c	0.6110891699790955	2	0	1	1	0	1
349	ballon	1	2	0.6030410528182983	2	0	3	0	0	1
350	ballon	1.a	1.b	0.7947901338338852	2	0	1	1	0	1
351	ballon	1.a	1.c	0.6703467965126038	2	0	0	1	0	1
352	ballon	1.a	2	0.583601176738739	2	0	2	0	0	1
353	ballon	1.b	1.c	0.6421338319778442	2	0	1	1	0	1
354	ballon	1.b	2	0.617384135723114	2	0	1	0	0	1
355	ballon	1.c	2	0.587944746017456	2	0	2	0	0	1
356	bamse	1	2	0.6050041019916534	1	0	2	0	0	1
357	bange	1	1.a	0.18217134475708008	0	0	9	1	0	0
358	bank	1	1.a	0.4014967679977417	1	0	8	1	0	1
359	bank	1	1	0.35094529390335083	1	0	5	1	0	0
360	bank	1	1.a	0.27024340629577637	0	0	9	1	0	1
361	bank	1	2	0.3794095516204834	1	0	10	0	0	1
362	bank	1.a	1	0.28158289194107056	0	0	3	1	0	1
363	bank	1.a	1.a	0.2619137763977051	0	0	1	1	0	0
364	bank	1.a	2	0.4000706672668457	0	0	2	0	0	1
365	bank	1	1.a	0.1742459535598755	0	0	4	1	0	1
366	bank	1	2	0.14084768295288086	4	0	5	0	0	1
367	bank	1.a	2	0.22368931770324707	0	0	1	0	0	1
368	bar	1	1.a	0.21608221530914307	0	0	4	1	0	0
369	bar	1	1.b	0.2688468098640442	0	0	6	1	0	0
370	bar	1.a	1.b	0.4482048749923706	0	0	10	1	0	0
371	bar	1	1.a	0.3432573676109314	1	0	4	1	0	1
372	bar	1	2	0.15484106540679932	0	0	10	0	0	1
373	bar	1	3	0.1849021315574646	2	0	9	0	0	1
374	bar	1	4	0.15690499544143677	0	0	5	0	0	1
375	bar	1.a	2	0.3095531463623047	0	0	6	0	0	1
376	bar	1.a	3	0.3561696410179138	1	0	5	0	0	1
377	bar	1.a	4	0.33616214990615845	0	0	1	0	0	1
378	bar	2	3	0.1625322699546814	0	0	1	0	0	0
379	bar	2	4	0.04478287696838379	0	0	5	0	0	1
380	bar	3	4	0.16733336448669434	0	0	4	0	0	1
381	barbere	1	1.a	0.38928407430648804	0	0	1	1	1	1
382	barn	1	1.a	0.051098406314849854	2	0	11	1	0	0
383	barn	1	1.b	0.14076155424118042	2	0	19	1	0	0
384	barn	1	2	0.10067480802536011	2	0	15	0	0	1
385	barn	1.a	1.b	0.11135923862457275	2	0	8	1	0	0
386	barn	1.a	2	0.07818752527236938	2	0	4	0	0	1
387	barn	1.b	2	0.07292664051055908	2	0	4	0	0	1
388	barndom	1	1.a	0.16848641633987427	0	0	12	1	1	1
389	barnlig	1	1.a	0.7623972594738007	0	0	2	1	0	0
390	barnlig	1	2	0.7170198261737823	2	0	1	0	0	1
391	barnlig	1.a	2	0.3486734628677368	0	0	1	0	0	1
392	barre	1	2	0.6550565361976624	2	0	1	0	0	1
393	basis	1	1.a	0.2855634093284607	0	0	13	1	1	1
394	basis	1	1.b	0.4236146807670593	0	0	1	1	0	1
395	basis	1.a	1.b	0.263141930103302	0	0	14	1	1	1
396	basketball	1	2	0.4259132742881775	0	0	0	0	0	1
397	batteri	1	1.a	0.14796674251556396	0	0	3	1	1	1
398	batteri	1	2.b	0.5760073661804199	2	0	2	0	1	1
399	batteri	1	3	0.19758963584899902	0	0	2	0	0	1
400	batteri	1.a	2.b	0.4838283658027649	0	0	1	0	2	1
401	batteri	1.a	3	0.1549053192138672	0	0	5	0	1	1
402	batteri	2.b	3	0.5661648511886597	0	0	4	0	1	1
403	beboelse	1	1.a	0.6252908110618591	2	0	3	1	0	1
404	beboelse	1	1.b	0.6448033452033997	2	0	3	1	0	1
405	beboelse	1.a	1.b	0.5193615555763245	2	0	0	1	0	0
406	bede	1	2	0.17458802461624146	3	1	10	0	0	0
407	bede	1	3	0.10234373807907104	1	0	5	0	0	1
408	bede	1	4	0.07765144109725952	2	1	7	0	0	0
409	bede	2	3	0.14655232429504395	0	0	5	0	0	1
410	bede	2	4	0.13351082801818848	2	1	3	0	0	0
411	bede	3	4	0.04129362106323242	0	0	2	0	0	1
412	bedrage	1	1.a	0.6163851320743561	0	1	5	1	0	0
413	bedrage	1	3	0.7904970198869705	0	0	3	0	0	1
414	bedrage	1.a	3	0.5482178330421448	0	0	2	0	0	1
415	bedre	1	1.a	0.11787891387939453	0	0	17	1	0	0
416	bedre	1	2	0.1684393286705017	0	0	21	0	0	1
417	bedre	1	3	0.10560977458953857	1	0	21	0	0	1
418	bedre	1.a	2	0.12199079990386963	0	0	4	0	0	1
419	bedre	1.a	3	0.12909001111984253	0	0	4	0	0	1
420	bedre	2	3	0.14394068717956543	0	0	0	0	0	1
421	bedre	1	1.a	0.23043417930603027	0	0	0	1	0	0
422	bedrøvet	1	1.a	0.6809040904045105	0	0	2	1	0	0
423	bedømmelse	1	1.a	0.45313018560409546	0	0	4	1	0	1
424	befri	1	2	0.6773315668106079	1	2	4	0	0	1
