	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
330	bagside	1	1.b	0.11881577968597412	0	0	1	1	1	1
331	bagside	1.a	1.b	0.20563435554504395	0	0	1	1	1	1
332	bakke	1	1.a	0.5432825088500977	2	0	4	1	0	1
333	bakke	1	1	0.49375981092453003	1	0	7	1	0	0
334	bakke	1	2	0.6297717094421387	1	0	6	0	0	0
335	bakke	1	2.a	0.6378709375858307	0	0	5	0	0	1
336	bakke	1.a	1	0.5465574860572815	2	0	11	1	0	1
337	bakke	1.a	2	0.5527881383895874	2	0	10	0	0	1
338	bakke	1.a	2.a	0.5952969193458557	0	0	9	0	0	0
339	bakke	1	2	0.2776889204978943	3	0	1	0	0	0
340	bakke	1	2.a	0.4525785446166992	0	0	2	0	0	1
341	bakke	2	2.a	0.3838212490081787	0	0	1	1	0	1
342	balkon	1	1.b	0.39349788427352905	3	0	2	1	0	1
343	ballet	1	1.a	0.32572728395462036	0	0	7	1	0	1
344	ballet	1	1.b	0.7954898923635483	2	0	7	1	0	1
345	ballet	1.a	1.b	0.6326876878738403	0	0	0	1	0	1
346	ballon	1	1.a	0.6009144186973572	2	0	1	1	0	0
347	ballon	1	1.b	0.4869990944862366	2	0	2	1	0	1
348	ballon	1	1.c	0.41152656078338623	2	0	1	1	0	1
349	ballon	1	2	0.3414509892463684	2	0	3	0	0	1
350	ballon	1.a	1.b	0.605538010597229	2	0	1	1	0	1
351	ballon	1.a	1.c	0.5008236467838287	2	0	0	1	0	1
352	ballon	1.a	2	0.6262731850147247	2	0	2	0	0	1
353	ballon	1.b	1.c	0.36500877141952515	2	0	1	1	0	1
354	ballon	1.b	2	0.5155864953994751	2	0	1	0	0	1
355	ballon	1.c	2	0.42016738653182983	2	0	2	0	0	1
356	bamse	1	2	0.7389941811561584	1	0	2	0	0	1
357	bange	1	1.a	0.27497684955596924	0	0	9	1	0	0
358	bank	1	1.a	0.36475491523742676	1	0	8	1	0	1
359	bank	1	1	0.6023930311203003	1	0	5	1	0	0
360	bank	1	1.a	0.5801803767681122	0	0	9	1	0	1
361	bank	1	2	0.6431689560413361	1	0	10	0	0	1
362	bank	1.a	1	0.5375458002090454	0	0	3	1	0	1
363	bank	1.a	1.a	0.5524092316627502	0	0	1	1	0	0
364	bank	1.a	2	0.5774882137775421	0	0	2	0	0	1
365	bank	1	1.a	0.5441693365573883	0	0	4	1	0	1
366	bank	1	2	0.25583356618881226	4	0	5	0	0	1
367	bank	1.a	2	0.6344099044799805	0	0	1	0	0	1
368	bar	1	1.a	0.34380167722702026	0	0	4	1	0	0
369	bar	1	1.b	0.2772493362426758	0	0	6	1	0	0
370	bar	1.a	1.b	0.5035992860794067	0	0	10	1	0	0
371	bar	1	1.a	0.6368577182292938	1	0	4	1	0	1
372	bar	1	2	0.2569733262062073	0	0	10	0	0	1
373	bar	1	3	0.5043347477912903	2	0	9	0	0	1
374	bar	1	4	0.35329246520996094	0	0	5	0	0	1
375	bar	1.a	2	0.7469818890094757	0	0	6	0	0	1
376	bar	1.a	3	0.6565600633621216	1	0	5	0	0	1
377	bar	1.a	4	0.631584107875824	0	0	1	0	0	1
378	bar	2	3	0.5244847238063812	0	0	1	0	0	0
379	bar	2	4	0.49032968282699585	0	0	5	0	0	1
380	bar	3	4	0.5498463809490204	0	0	4	0	0	1
381	barbere	1	1.a	0.6856469810009003	0	0	1	1	1	1
382	barn	1	1.a	0.13339996337890625	2	0	11	1	0	0
383	barn	1	1.b	0.32181161642074585	2	0	19	1	0	0
384	barn	1	2	0.2639421820640564	2	0	15	0	0	1
385	barn	1.a	1.b	0.28861570358276367	2	0	8	1	0	0
386	barn	1.a	2	0.17794936895370483	2	0	4	0	0	1
387	barn	1.b	2	0.1949654221534729	2	0	4	0	0	1
388	barndom	1	1.a	0.4484251141548157	0	0	12	1	1	1
389	barnlig	1	1.a	0.4479988217353821	0	0	2	1	0	0
390	barnlig	1	2	0.6440355181694031	2	0	1	0	0	1
391	barnlig	1.a	2	0.6027043461799622	0	0	1	0	0	1
392	barre	1	2	0.7709584385156631	2	0	1	0	0	1
393	basis	1	1.a	0.39233630895614624	0	0	13	1	1	1
394	basis	1	1.b	0.5304527580738068	0	0	1	1	0	1
395	basis	1.a	1.b	0.47138118743896484	0	0	14	1	1	1
396	basketball	1	2	0.37207090854644775	0	0	0	0	0	1
397	batteri	1	1.a	0.5748646259307861	0	0	3	1	1	1
398	batteri	1	2.b	0.6595782935619354	2	0	2	0	1	1
399	batteri	1	3	0.4464651942253113	0	0	2	0	0	1
400	batteri	1.a	2.b	0.6588416993618011	0	0	1	0	2	1
401	batteri	1.a	3	0.657441645860672	0	0	5	0	1	1
402	batteri	2.b	3	0.7607821375131607	0	0	4	0	1	1
403	beboelse	1	1.a	0.5916596353054047	2	0	3	1	0	1
404	beboelse	1	1.b	0.5692722797393799	2	0	3	1	0	1
405	beboelse	1.a	1.b	0.45073068141937256	2	0	0	1	0	0
406	bede	1	2	0.3344988226890564	3	1	10	0	0	0
407	bede	1	3	0.32615530490875244	1	0	5	0	0	1
408	bede	1	4	0.2596058249473572	2	1	7	0	0	0
409	bede	2	3	0.3251168131828308	0	0	5	0	0	1
410	bede	2	4	0.349554181098938	2	1	3	0	0	0
411	bede	3	4	0.38539767265319824	0	0	2	0	0	1
412	bedrage	1	1.a	0.3497713804244995	0	1	5	1	0	0
413	bedrage	1	3	0.4661451578140259	0	0	3	0	0	1
414	bedrage	1.a	3	0.2756207585334778	0	0	2	0	0	1
415	bedre	1	1.a	0.1492311954498291	0	0	17	1	0	0
416	bedre	1	2	0.33996766805648804	0	0	21	0	0	1
417	bedre	1	3	0.15129166841506958	1	0	21	0	0	1
418	bedre	1.a	2	0.35651397705078125	0	0	4	0	0	1
419	bedre	1.a	3	0.28039872646331787	0	0	4	0	0	1
420	bedre	2	3	0.44843995571136475	0	0	0	0	0	1
421	bedre	1	1.a	0.4463840126991272	0	0	0	1	0	0
422	bedrøvet	1	1.a	0.6666418612003326	0	0	2	1	0	0
